test_id	gene_id	gene	locus	sample_1	value_1
XLOC_047257	XLOC_047257	UBQLN1P1	HSCHR6_MHC_APD:30339125-30340294	Benign	0
XLOC_047258	XLOC_047258	CR759890.4	HSCHR6_MHC_APD:30344192-30344910	Benign	0
XLOC_047259	XLOC_047259	CR759890.6	HSCHR6_MHC_APD:30358534-30358619	Benign	0
XLOC_047260	XLOC_047260	CR759890.5	HSCHR6_MHC_APD:30369016-30369104	Benign	0
XLOC_047261	XLOC_047261	CR759912.2	HSCHR6_MHC_APD:30487451-30487536	Benign	0
XLOC_047262	XLOC_047262	CR759912.6	HSCHR6_MHC_APD:30488551-30488639	Benign	0
XLOC_047263	XLOC_047263	CR759912.7	HSCHR6_MHC_APD:30515141-30515229	Benign	0
XLOC_047264	XLOC_047264	GNL1	HSCHR6_MHC_APD:30517399-30529581	Benign	0
XLOC_047265	XLOC_047265	DHX16	HSCHR6_MHC_APD:30635496-30649062	Benign	0.282707
XLOC_047266	XLOC_047266	KIAA1949	HSCHR6_MHC_APD:30652414-30663921	Benign	0.341177
XLOC_047267	XLOC_047267	NRM	HSCHR6_MHC_APD:30664072-30667446	Benign	0
XLOC_047268	XLOC_047268	RPL7P4	HSCHR6_MHC_APD:30672829-30673559	Benign	0
XLOC_047269	XLOC_047269	MDC1	HSCHR6_MHC_APD:30675830-30693912	Benign	0.0256553
XLOC_047270	XLOC_047270	FLOT1	HSCHR6_MHC_APD:30703730-30706525	Benign	0.589293
XLOC_047271	XLOC_047271	PPIAP9	HSCHR6_MHC_APD:31498548-31499360	Benign	0
XLOC_047272	XLOC_047272	DDX39B	HSCHR6_MHC_APD:31507784-31518252	Benign	1.04618
XLOC_047273	XLOC_047273	LTB	HSCHR6_MHC_APD:31559652-31561620	Benign	0.239546
XLOC_047274	XLOC_047274	NCR3	HSCHR6_MHC_APD:31565221-31572083	Benign	0
XLOC_047275	XLOC_047275	UQCRHP1	HSCHR6_MHC_APD:31590210-31590484	Benign	0
XLOC_047276	XLOC_047276	C6orf26-AS1	HSCHR6_MHC_APD:31735722-31744719	Benign	0
XLOC_047277	XLOC_047277	C6orf27	HSCHR6_MHC_APD:31744720-31756461	Benign	0
XLOC_047278	XLOC_047278	VARS	HSCHR6_MHC_APD:31756647-31775083	Benign	1.09537
XLOC_047279	XLOC_047279	LSM2	HSCHR6_MHC_APD:31776525-31786115	Benign	0.829312
XLOC_047280	XLOC_047280	HSPA1L	HSCHR6_MHC_APD:31788759-31797087	Benign	1.31473
XLOC_047281	XLOC_047281	NEU1	HSCHR6_MHC_APD:31836793-31842041	Benign	0.430873
XLOC_047282	XLOC_047282	SLC44A4	HSCHR6_MHC_APD:31842326-31858180	Benign	24.5514
XLOC_047283	XLOC_047283	EHMT2	HSCHR6_MHC_APD:31858892-31876828	Benign	0.86728
XLOC_047284	XLOC_047284	TNXB	HSCHR6_MHC_APD:32052786-32065237	Benign	0
XLOC_047285	XLOC_047285	PRRT1	HSCHR6_MHC_APD:32127475-32157217	Benign	0
XLOC_047286	XLOC_047286	AGPAT1	HSCHR6_MHC_APD:32127475-32157217	Benign	0
XLOC_047287	XLOC_047287	AGER	HSCHR6_MHC_APD:32157474-32163445	Benign	0.300162
XLOC_047288	XLOC_047288	PBX2	HSCHR6_MHC_APD:32163853-32169304	Benign	0.567876
XLOC_047289	XLOC_047289	GPSM3,NOTCH4	HSCHR6_MHC_APD:32169883-32183518	Benign	0
XLOC_047290	XLOC_047290	C6orf10	HSCHR6_MHC_APD:32295496-32350672	Benign	0
XLOC_047291	XLOC_047291	BTNL2	HSCHR6_MHC_APD:32369259-32385878	Benign	0.524723
XLOC_047292	XLOC_047292	HLA-DRB9	HSCHR6_MHC_APD:32438581-32452263	Benign	0
XLOC_047293	XLOC_047293	CR788283.1	HSCHR6_MHC_APD:32470407-32484153	Benign	0.831068
XLOC_047294	XLOC_047294	CR936921.1	HSCHR6_MHC_APD:32679934-32684035	Benign	0
XLOC_047295	XLOC_047295	HLA-DQB3	HSCHR6_MHC_APD:32679934-32684035	Benign	0
XLOC_047296	XLOC_047296	HLA-DQB2	HSCHR6_MHC_APD:32708755-32716212	Benign	0.129488
XLOC_047297	XLOC_047297	HLA-DOB,TAP2	HSCHR6_MHC_APD:32764305-32790204	Benign	1.11471
XLOC_047298	XLOC_047298	PSMB8	HSCHR6_MHC_APD:32792100-32831197	Benign	0
XLOC_047299	XLOC_047299	TAP1	HSCHR6_MHC_APD:32792100-32831197	Benign	3.43926
XLOC_047300	XLOC_047300	PPP1R2P1	HSCHR6_MHC_APD:32792100-32831197	Benign	0.683249
XLOC_047301	XLOC_047301	HLA-DMA,HLA-DMB	HSCHR6_MHC_APD:32885992-32904491	Benign	2.24198
XLOC_047302	XLOC_047302	HLA-DPA1	HSCHR6_MHC_APD:33015767-33038372	Benign	8.94045
XLOC_047303	XLOC_047303	CR759904.1	HSCHR6_MHC_APD:33015767-33038372	Benign	0
XLOC_047304	XLOC_047304	HLA-DPA2	HSCHR6_MHC_APD:33042923-33048466	Benign	0
XLOC_047305	XLOC_047305	COL11A2P	HSCHR6_MHC_APD:33054937-33058474	Benign	0
XLOC_047306	XLOC_047306	HLA-DPA3	HSCHR6_MHC_APD:33063594-33085812	Benign	0
XLOC_047307	XLOC_047307	LYPLA2P1	HSCHR6_MHC_APD:33316720-33317416	Benign	0
XLOC_047308	XLOC_047308	AL049543.2	HSCHR6_MHC_COX:28478549-28503695	Benign	0
XLOC_047309	XLOC_047309	AL671879.1	HSCHR6_MHC_COX:28658640-28659004	Benign	0
XLOC_047310	XLOC_047310	RPSAP2	HSCHR6_MHC_COX:28700591-28701479	Benign	0
XLOC_047311	XLOC_047311	AL901607.2	HSCHR6_MHC_COX:28731300-28731408	Benign	0
XLOC_047312	XLOC_047312	RPL13P	HSCHR6_MHC_COX:28828043-28831792	Benign	0.261049
XLOC_047313	XLOC_047313	HCG14	HSCHR6_MHC_COX:28865130-28865921	Benign	0
XLOC_047314	XLOC_047314	C6orf100	HSCHR6_MHC_COX:28908183-28908844	Benign	0
XLOC_047315	XLOC_047315	HCG15,HCG16	HSCHR6_MHC_COX:28950577-28952911	Benign	0
XLOC_047316	XLOC_047316	AL662852.1	HSCHR6_MHC_COX:29037777-29048281	Benign	0
XLOC_047317	XLOC_047317	OR2J1	HSCHR6_MHC_COX:29065390-29066329	Benign	0
XLOC_047318	XLOC_047318	OR2J3	HSCHR6_MHC_COX:29076340-29077276	Benign	0
XLOC_047319	XLOC_047319	XXbac-BCX196D17.5	HSCHR6_MHC_COX:29088660-29093357	Benign	0
XLOC_047320	XLOC_047320	OR2J2	HSCHR6_MHC_COX:29137978-29139019	Benign	0
XLOC_047321	XLOC_047321	OR2J4P	HSCHR6_MHC_COX:29145973-29146909	Benign	0
XLOC_047322	XLOC_047322	OR2H4P	HSCHR6_MHC_COX:29179709-29180647	Benign	0
XLOC_047323	XLOC_047323	XXbac-BPG308J9.3	HSCHR6_MHC_COX:29188440-29231555	Benign	0
XLOC_047324	XLOC_047324	OR2B4P	HSCHR6_MHC_COX:29255201-29256144	Benign	0
XLOC_047325	XLOC_047325	AL662857.1	HSCHR6_MHC_COX:29263740-29264280	Benign	0
XLOC_047326	XLOC_047326	OR14J1	HSCHR6_MHC_COX:29271117-29272234	Benign	0
XLOC_047327	XLOC_047327	OR12D2	HSCHR6_MHC_COX:29319721-29421426	Benign	0
XLOC_047328	XLOC_047328	OR10C1,OR12D1P	HSCHR6_MHC_COX:29319721-29421426	Benign	0
XLOC_047329	XLOC_047329	OR2H1	HSCHR6_MHC_COX:29421535-29428682	Benign	0.0854118
XLOC_047330	XLOC_047330	XXbac-BPG13B8.10	HSCHR6_MHC_COX:29461862-29474910	Benign	0
XLOC_047331	XLOC_047331	DAQB-12N14.5	HSCHR6_MHC_COX:29493784-29497933	Benign	0
XLOC_047332	XLOC_047332	OR2I1P	HSCHR6_MHC_COX:29517601-29518549	Benign	0
XLOC_047333	XLOC_047333	OR2H5P	HSCHR6_MHC_COX:29519994-29597568	Benign	0
XLOC_047334	XLOC_047334	TMEM183AP1	HSCHR6_MHC_COX:29519994-29597568	Benign	0
XLOC_047335	XLOC_047335	RPL13AP	HSCHR6_MHC_COX:29519994-29597568	Benign	0
XLOC_047336	XLOC_047336	OR2H2	HSCHR6_MHC_COX:29519994-29597568	Benign	0
XLOC_047337	XLOC_047337	MOG	HSCHR6_MHC_COX:29621354-29636747	Benign	0
XLOC_047338	XLOC_047338	HLA-F	HSCHR6_MHC_COX:29684536-29710797	Benign	10.2073
XLOC_047339	XLOC_047339	HCG9P5	HSCHR6_MHC_COX:29684536-29710797	Benign	0
XLOC_047340	XLOC_047340	HLA-P	HSCHR6_MHC_COX:29753036-29763897	Benign	0
XLOC_047341	XLOC_047341	HLA-G	HSCHR6_MHC_COX:29788430-29792600	Benign	0
XLOC_047342	XLOC_047342	HLA-H	HSCHR6_MHC_COX:29846610-29850372	Benign	0.498159
XLOC_047343	XLOC_047343	HLA-T	HSCHR6_MHC_COX:29855862-29856994	Benign	0
XLOC_047344	XLOC_047344	DDX39BP1	HSCHR6_MHC_COX:29865827-29866194	Benign	0
XLOC_047345	XLOC_047345	HLA-K	HSCHR6_MHC_COX:29885237-29888489	Benign	0.664058
XLOC_047346	XLOC_047346	HLA-U	HSCHR6_MHC_COX:29891599-29891785	Benign	0
XLOC_047347	XLOC_047347	HLA-A	HSCHR6_MHC_COX:29898586-29903209	Benign	11.9913
XLOC_047348	XLOC_047348	HLA-W	HSCHR6_MHC_COX:29913885-29915860	Benign	0
XLOC_047349	XLOC_047349	HCG9	HSCHR6_MHC_COX:29932390-29935687	Benign	0
XLOC_047350	XLOC_047350	DDX39BP2	HSCHR6_MHC_COX:29950498-29950895	Benign	0
XLOC_047351	XLOC_047351	HLA-J	HSCHR6_MHC_COX:29958300-30072425	Benign	1.26568
XLOC_047352	XLOC_047352	ETF1P1	HSCHR6_MHC_COX:29958300-30072425	Benign	0
XLOC_047353	XLOC_047353	ZNRD1	HSCHR6_MHC_COX:29958300-30072425	Benign	1.20343
XLOC_047354	XLOC_047354	PPP1R11	HSCHR6_MHC_COX:29958300-30072425	Benign	0
XLOC_047355	XLOC_047355	XXbac-BPG250I8.13	HSCHR6_MHC_COX:29958300-30072425	Benign	1.20962
XLOC_047356	XLOC_047356	TRIM40	HSCHR6_MHC_COX:30093814-30106445	Benign	0.150089
XLOC_047357	XLOC_047357	TRIM15	HSCHR6_MHC_COX:30120905-30130396	Benign	0.384033
XLOC_047358	XLOC_047358	AL845450.4	HSCHR6_MHC_COX:30138279-30138496	Benign	0
XLOC_047359	XLOC_047359	AL662832.1	HSCHR6_MHC_COX:30142136-30171100	Benign	0
XLOC_047360	XLOC_047360	TRIM26P1	HSCHR6_MHC_COX:30191706-30304467	Benign	0
XLOC_047361	XLOC_047361	HLA-L	HSCHR6_MHC_COX:30191706-30304467	Benign	0
XLOC_047362	XLOC_047362	RPP21,TRIM39	HSCHR6_MHC_COX:30191706-30304467	Benign	0.541015
XLOC_047363	XLOC_047363	HLA-N	HSCHR6_MHC_COX:30308998-30309133	Benign	0
XLOC_047364	XLOC_047364	AL662831.3	HSCHR6_MHC_COX:30322072-30322196	Benign	0
XLOC_047365	XLOC_047365	AL662822.13	HSCHR6_MHC_COX:30350071-30350159	Benign	0
XLOC_047366	XLOC_047366	MICC	HSCHR6_MHC_COX:30372299-30376905	Benign	0
XLOC_047367	XLOC_047367	AL662822.12	HSCHR6_MHC_COX:30414651-30414775	Benign	0
XLOC_047368	XLOC_047368	TMPOP1	HSCHR6_MHC_COX:30424153-30425681	Benign	0
XLOC_047369	XLOC_047369	SUCLA2P1	HSCHR6_MHC_COX:30426521-30427891	Benign	0
XLOC_047370	XLOC_047370	RANP1	HSCHR6_MHC_COX:30443577-30444228	Benign	1.52543
XLOC_047371	XLOC_047371	AL662822.7	HSCHR6_MHC_COX:30445940-30446025	Benign	0
XLOC_047372	XLOC_047372	HLA-E	HSCHR6_MHC_COX:30447103-30451842	Benign	10.6369
XLOC_047373	XLOC_047373	AL662822.4	HSCHR6_MHC_COX:30447103-30451842	Benign	0
XLOC_047374	XLOC_047374	AL662822.10	HSCHR6_MHC_COX:30456002-30456593	Benign	0
XLOC_047375	XLOC_047375	AL662822.15	HSCHR6_MHC_COX:30460849-30464750	Benign	0
XLOC_047376	XLOC_047376	AL662822.6	HSCHR6_MHC_COX:30467329-30467402	Benign	0
XLOC_047377	XLOC_047377	XXbac-BPG249D20.9	HSCHR6_MHC_COX:30473890-30476845	Benign	0
XLOC_047378	XLOC_047378	AL662822.8	HSCHR6_MHC_COX:30488110-30489197	Benign	0
XLOC_047379	XLOC_047379	AL662822.2	HSCHR6_MHC_COX:30490515-30490640	Benign	0
XLOC_047380	XLOC_047380	AL662822.5	HSCHR6_MHC_COX:30496296-30496517	Benign	0
XLOC_047381	XLOC_047381	AL662825.2	HSCHR6_MHC_COX:30496690-30521345	Benign	0
XLOC_047382	XLOC_047382	PRR3	HSCHR6_MHC_COX:30496690-30521345	Benign	0.124806
XLOC_047383	XLOC_047383	ABCF1	HSCHR6_MHC_COX:30528999-30554805	Benign	1.14571
XLOC_047384	XLOC_047384	MRPS18B	HSCHR6_MHC_COX:30558025-30584021	Benign	0.456195
XLOC_047385	XLOC_047385	ATAT1	HSCHR6_MHC_COX:30584467-30604447	Benign	0
XLOC_047386	XLOC_047386	PTMAP1	HSCHR6_MHC_COX:30584467-30604447	Benign	0
XLOC_047387	XLOC_047387	C6orf136	HSCHR6_MHC_COX:30604662-30630683	Benign	0.107115
XLOC_047388	XLOC_047388	MDC1-AS1	HSCHR6_MHC_COX:30657448-30675531	Benign	0
XLOC_047389	XLOC_047389	TUBB	HSCHR6_MHC_COX:30677841-30683067	Benign	3.00095
XLOC_047390	XLOC_047390	HCG20	HSCHR6_MHC_COX:30724440-30749869	Benign	0
XLOC_047391	XLOC_047391	DDR1	HSCHR6_MHC_COX:30838645-30857829	Benign	2.3911
XLOC_047392	XLOC_047392	AL662854.1,GTF2H4	HSCHR6_MHC_COX:30865831-30883959	Benign	1.1912
XLOC_047393	XLOC_047393	DPCR1	HSCHR6_MHC_COX:30903455-30912338	Benign	0
XLOC_047394	XLOC_047394	AL663093.2	HSCHR6_MHC_COX:30918554-30947386	Benign	0
XLOC_047395	XLOC_047395	MUC21	HSCHR6_MHC_COX:30918554-30947386	Benign	0
XLOC_047396	XLOC_047396	XXbac-BPG118E17.9	HSCHR6_MHC_COX:30964484-30993378	Benign	0
XLOC_047397	XLOC_047397	HCG22	HSCHR6_MHC_COX:31014485-31020156	Benign	0
XLOC_047398	XLOC_047398	AL663093.1	HSCHR6_MHC_COX:31028108-31031915	Benign	0
XLOC_047399	XLOC_047399	AL662867.5	HSCHR6_MHC_COX:31059651-31059916	Benign	0
XLOC_047400	XLOC_047400	PSORS1C1	HSCHR6_MHC_COX:31075026-31100333	Benign	0
XLOC_047401	XLOC_047401	AL662867.1	HSCHR6_MHC_COX:31075026-31100333	Benign	0
XLOC_047402	XLOC_047402	AL662867.3	HSCHR6_MHC_COX:31075026-31100333	Benign	0
XLOC_047403	XLOC_047403	POLR2LP	HSCHR6_MHC_COX:31101018-31101205	Benign	0
XLOC_047404	XLOC_047404	AL662833.3	HSCHR6_MHC_COX:31102771-31118543	Benign	0
XLOC_047405	XLOC_047405	TCF19	HSCHR6_MHC_COX:31118871-31131037	Benign	0
XLOC_047406	XLOC_047406	HCG27	HSCHR6_MHC_COX:31158105-31164310	Benign	0
XLOC_047407	XLOC_047407	USP8P1	HSCHR6_MHC_COX:31234394-31237566	Benign	0.0770921
XLOC_047408	XLOC_047408	RPL3P2	HSCHR6_MHC_COX:31239128-31240331	Benign	0.974829
XLOC_047409	XLOC_047409	FGFR3P1	HSCHR6_MHC_COX:31335648-31336251	Benign	0
XLOC_047410	XLOC_047410	ZDHHC20P2	HSCHR6_MHC_COX:31338653-31339080	Benign	0
XLOC_047411	XLOC_047411	MICA	HSCHR6_MHC_COX:31358052-31374512	Benign	0.1347
XLOC_047412	XLOC_047412	AL662866.1	HSCHR6_MHC_COX:31376217-31376551	Benign	0
XLOC_047413	XLOC_047413	XXbac-BPG181B23.4	HSCHR6_MHC_COX:31399873-31405174	Benign	0
XLOC_047414	XLOC_047414	HCP5	HSCHR6_MHC_COX:31418401-31421036	Benign	0.157317
XLOC_047415	XLOC_047415	MICB	HSCHR6_MHC_COX:31450123-31466366	Benign	0.377377
XLOC_047416	XLOC_047416	RPL15P4	HSCHR6_MHC_COX:31483348-31483928	Benign	0
XLOC_047417	XLOC_047417	MCCD1	HSCHR6_MHC_COX:31483951-31502076	Benign	0
XLOC_047418	XLOC_047418	DDX39B-AS1	HSCHR6_MHC_COX:31483951-31502076	Benign	0
XLOC_047419	XLOC_047419	NFKBIL1	HSCHR6_MHC_COX:31502097-31529513	Benign	0.163523
XLOC_047420	XLOC_047420	LTA	HSCHR6_MHC_COX:31502097-31529513	Benign	0
XLOC_047421	XLOC_047421	TNF	HSCHR6_MHC_COX:31530755-31533525	Benign	0
XLOC_047422	XLOC_047422	LST1	HSCHR6_MHC_COX:31541312-31548170	Benign	0
XLOC_047423	XLOC_047423	AL662847.1	HSCHR6_MHC_COX:31554270-31561581	Benign	0
XLOC_047424	XLOC_047424	AIF1	HSCHR6_MHC_COX:31570374-31572212	Benign	0
XLOC_047425	XLOC_047425	PRRC2A	HSCHR6_MHC_COX:31575862-31592960	Benign	4.28733
XLOC_047426	XLOC_047426	APOM	HSCHR6_MHC_COX:31594211-31613401	Benign	0.765242
XLOC_047427	XLOC_047427	C6orf47-AS1	HSCHR6_MHC_COX:31613488-31615961	Benign	0
XLOC_047428	XLOC_047428	AL670886.2,CSNK2B,LY6G5B	HSCHR6_MHC_COX:31616420-31658607	Benign	0.654964
XLOC_047429	XLOC_047429	LY6G6D,LY6G6F	HSCHR6_MHC_COX:31662076-31673108	Benign	0.407572
XLOC_047430	XLOC_047430	C6orf25	HSCHR6_MHC_COX:31673783-31681900	Benign	0.0975624
XLOC_047431	XLOC_047431	C6orf26,MSH5,XXbac-BCX40G17.16	HSCHR6_MHC_COX:31695129-31720748	Benign	0.856193
XLOC_047432	XLOC_047432	HSPA1A	HSCHR6_MHC_COX:31764772-31773099	Benign	3.25076
XLOC_047433	XLOC_047433	HSPA1B	HSCHR6_MHC_COX:31782889-31785413	Benign	2.76257
XLOC_047434	XLOC_047434	C6orf48	HSCHR6_MHC_COX:31789756-31794910	Benign	0.372392
XLOC_047435	XLOC_047435	DAQB-331I12.5	HSCHR6_MHC_COX:31835085-31853014	Benign	0
XLOC_047436	XLOC_047436	C2,CFB	HSCHR6_MHC_COX:31853111-31907413	Benign	0.338652
XLOC_047437	XLOC_047437	SKIV2L	HSCHR6_MHC_COX:31907415-31925080	Benign	1.00208
XLOC_047438	XLOC_047438	STK19	HSCHR6_MHC_COX:31925138-31936775	Benign	0
XLOC_047439	XLOC_047439	C4B	HSCHR6_MHC_COX:31937352-31952482	Benign	0.662677
XLOC_047440	XLOC_047440	CYP21A2	HSCHR6_MHC_COX:31954521-32044486	Benign	0
XLOC_047441	XLOC_047441	EGFL8,PPT2,XXbac-BCX105D18.9	HSCHR6_MHC_COX:32064597-32094350	Benign	0.770702
XLOC_047442	XLOC_047442	RNF5	HSCHR6_MHC_COX:32094613-32100578	Benign	0.38941
XLOC_047443	XLOC_047443	AL845557.4	HSCHR6_MHC_COX:32205324-32287940	Benign	0
XLOC_047444	XLOC_047444	AL845557.2	HSCHR6_MHC_COX:32205324-32287940	Benign	0
XLOC_047445	XLOC_047445	HNRNPA1P2	HSCHR6_MHC_COX:32205324-32287940	Benign	0
XLOC_047446	XLOC_047446	HCG23	HSCHR6_MHC_COX:32306511-32323110	Benign	0
XLOC_047447	XLOC_047447	HLA-DRA	HSCHR6_MHC_COX:32355869-32361037	Benign	5.13296
XLOC_047448	XLOC_047448	AL731683.2	HSCHR6_MHC_COX:32533366-32539589	Benign	0.934091
XLOC_047449	XLOC_047449	AL731683.1	HSCHR6_MHC_COX:32542404-32557884	Benign	0
XLOC_047450	XLOC_047450	HLA-DQB1-AS1	HSCHR6_MHC_COX:32542404-32557884	Benign	0
XLOC_047451	XLOC_047451	XXbac-BPG254F23.7	HSCHR6_MHC_COX:32609186-32610017	Benign	0
XLOC_047452	XLOC_047452	HLA-DQA2	HSCHR6_MHC_COX:32632815-32638891	Benign	0.0622043
XLOC_047453	XLOC_047453	PSMB9,XXbac-BPG246D15.8	HSCHR6_MHC_COX:32730816-32769949	Benign	1.23658
XLOC_047454	XLOC_047454	HLA-Z	HSCHR6_MHC_COX:32786512-32786587	Benign	0
XLOC_047455	XLOC_047455	BRD2	HSCHR6_MHC_COX:32824725-32871622	Benign	7.56807
XLOC_047456	XLOC_047456	BRD2-IT1	HSCHR6_MHC_COX:32824725-32871622	Benign	0
XLOC_047457	XLOC_047457	HLA-DPB1	HSCHR6_MHC_COX:32954321-32976889	Benign	7.86904
XLOC_047458	XLOC_047458	RPL32P1	HSCHR6_MHC_COX:32954321-32976889	Benign	0
XLOC_047459	XLOC_047459	HLA-DPB2	HSCHR6_MHC_COX:33002123-33032712	Benign	0.327213
XLOC_047460	XLOC_047460	HCG24	HSCHR6_MHC_COX:33034176-33037170	Benign	0
XLOC_047461	XLOC_047461	SLC39A7	HSCHR6_MHC_COX:33082996-33093846	Benign	0.356139
XLOC_047462	XLOC_047462	HSD17B8	HSCHR6_MHC_COX:33094048-33096234	Benign	0.522197
XLOC_047463	XLOC_047463	RING1	HSCHR6_MHC_COX:33097899-33102125	Benign	0
XLOC_047464	XLOC_047464	ZNF70P1	HSCHR6_MHC_COX:33105107-33105731	Benign	0.330276
XLOC_047465	XLOC_047465	AL713971.1	HSCHR6_MHC_COX:33122605-33165893	Benign	0
XLOC_047466	XLOC_047466	AL713971.2	HSCHR6_MHC_COX:33122605-33165893	Benign	0
XLOC_047467	XLOC_047467	HCG25	HSCHR6_MHC_COX:33122605-33165893	Benign	0
XLOC_047468	XLOC_047468	RPS18	HSCHR6_MHC_COX:33122605-33165893	Benign	6.95229
XLOC_047469	XLOC_047469	B3GALT4	HSCHR6_MHC_COX:33166522-33168208	Benign	0.16971
XLOC_047470	XLOC_047470	PFDN6	HSCHR6_MHC_COX:33168490-33188711	Benign	1.13336
XLOC_047471	XLOC_047471	MYL8P	HSCHR6_MHC_COX:33228366-33228884	Benign	0
XLOC_047472	XLOC_047472	AL049543.1	HSCHR6_MHC_COX:28478549-28503695	Benign	0
XLOC_047473	XLOC_047473	SCAND3	HSCHR6_MHC_COX:28541283-28555112	Benign	0
XLOC_047474	XLOC_047474	C6orf38	HSCHR6_MHC_COX:28616025-28622258	Benign	0
XLOC_047475	XLOC_047475	AL901607.1	HSCHR6_MHC_COX:28752232-28752604	Benign	0
XLOC_047476	XLOC_047476	XXbac-BPG308K3.5	HSCHR6_MHC_COX:28806289-28807427	Benign	0
XLOC_047477	XLOC_047477	XXbac-BPG308K3.6	HSCHR6_MHC_COX:28828043-28831792	Benign	0
XLOC_047478	XLOC_047478	ZNF90P2	HSCHR6_MHC_COX:28857439-28858514	Benign	0
XLOC_047479	XLOC_047479	TRIM27	HSCHR6_MHC_COX:28871598-28893192	Benign	0.411513
XLOC_047480	XLOC_047480	AL662859.1	HSCHR6_MHC_COX:28871598-28893192	Benign	0
XLOC_047481	XLOC_047481	KRT18P1	HSCHR6_MHC_COX:28933440-28934771	Benign	0.158257
XLOC_047482	XLOC_047482	ZNF311	HSCHR6_MHC_COX:28959157-28969992	Benign	0
XLOC_047483	XLOC_047483	OR2AD1P	HSCHR6_MHC_COX:28991068-28991996	Benign	0
XLOC_047484	XLOC_047484	OR2W1	HSCHR6_MHC_COX:29008602-29009630	Benign	0
XLOC_047485	XLOC_047485	OR2P1P	HSCHR6_MHC_COX:29036211-29036984	Benign	0
XLOC_047486	XLOC_047486	AL662852.2	HSCHR6_MHC_COX:29037777-29048281	Benign	0
XLOC_047487	XLOC_047487	OR2B3	HSCHR6_MHC_COX:29050653-29051759	Benign	0
XLOC_047488	XLOC_047488	OR2N1P	HSCHR6_MHC_COX:29102325-29103262	Benign	0
XLOC_047489	XLOC_047489	OR2G1P	HSCHR6_MHC_COX:29188440-29231555	Benign	0.305881
XLOC_047490	XLOC_047490	OR2U1P	HSCHR6_MHC_COX:29188440-29231555	Benign	0
XLOC_047491	XLOC_047491	OR2U2P	HSCHR6_MHC_COX:29232931-29233891	Benign	0
XLOC_047492	XLOC_047492	DDX6P1	HSCHR6_MHC_COX:29294119-29295554	Benign	0
XLOC_047493	XLOC_047493	OR11A1,OR5V1	HSCHR6_MHC_COX:29319721-29421426	Benign	0
XLOC_047494	XLOC_047494	OR12D3	HSCHR6_MHC_COX:29319721-29421426	Benign	0
XLOC_047495	XLOC_047495	UBDP1	HSCHR6_MHC_COX:29428949-29434162	Benign	0
XLOC_047496	XLOC_047496	MAS1LP1	HSCHR6_MHC_COX:29439378-29440425	Benign	0
XLOC_047497	XLOC_047497	MAS1L	HSCHR6_MHC_COX:29451050-29452315	Benign	0
XLOC_047498	XLOC_047498	RPS17P1	HSCHR6_MHC_COX:29453624-29454030	Benign	0
XLOC_047499	XLOC_047499	GPR53P	HSCHR6_MHC_COX:29502068-29503152	Benign	0
XLOC_047500	XLOC_047500	GABBR1,UBD	HSCHR6_MHC_COX:29519994-29597568	Benign	1.12762
XLOC_047501	XLOC_047501	SUMO2P1	HSCHR6_MHC_COX:29600437-29600721	Benign	0
XLOC_047502	XLOC_047502	ZFP57	HSCHR6_MHC_COX:29636766-29645520	Benign	0.102525
XLOC_047503	XLOC_047503	ZDHHC20P1	HSCHR6_MHC_COX:29672539-29672962	Benign	0
XLOC_047504	XLOC_047504	HCG4P11	HSCHR6_MHC_COX:29684536-29710797	Benign	0
XLOC_047505	XLOC_047505	HLA-F-AS1,MICE,RPL23AP1	HSCHR6_MHC_COX:29684536-29710797	Benign	0
XLOC_047506	XLOC_047506	IFITM4P	HSCHR6_MHC_COX:29712473-29712894	Benign	0
XLOC_047507	XLOC_047507	HCG4	HSCHR6_MHC_COX:29753036-29763897	Benign	0
XLOC_047508	XLOC_047508	RPL7AP7	HSCHR6_MHC_COX:29764668-29765465	Benign	0
XLOC_047509	XLOC_047509	MICG	HSCHR6_MHC_COX:29774036-29774168	Benign	0
XLOC_047510	XLOC_047510	HCG4P8	HSCHR6_MHC_COX:29788430-29792600	Benign	0
XLOC_047511	XLOC_047511	MICF	HSCHR6_MHC_COX:29817321-29817471	Benign	0
XLOC_047512	XLOC_047512	HCG4P7	HSCHR6_MHC_COX:29846610-29850372	Benign	0.307927
XLOC_047513	XLOC_047513	MCCD1P1	HSCHR6_MHC_COX:29867066-29867931	Benign	0
XLOC_047514	XLOC_047514	AL645935.1	HSCHR6_MHC_COX:29885237-29888489	Benign	0
XLOC_047515	XLOC_047515	HCG4P5	HSCHR6_MHC_COX:29898586-29903209	Benign	0
XLOC_047516	XLOC_047516	MICD	HSCHR6_MHC_COX:29928091-29929754	Benign	0
XLOC_047517	XLOC_047517	MCCD1P2	HSCHR6_MHC_COX:29951726-29952604	Benign	0
XLOC_047518	XLOC_047518	AL671859.1	HSCHR6_MHC_COX:29958300-30072425	Benign	0
XLOC_047519	XLOC_047519	HCG4P3	HSCHR6_MHC_COX:29958300-30072425	Benign	0.728329
XLOC_047520	XLOC_047520	AL671859.2	HSCHR6_MHC_COX:29958300-30072425	Benign	0
XLOC_047521	XLOC_047521	RNF39	HSCHR6_MHC_COX:29958300-30072425	Benign	0
XLOC_047522	XLOC_047522	TRIM31	HSCHR6_MHC_COX:29958300-30072425	Benign	13.4736
